ID	speed	period	warning	pair
3558	36	after	no	10
3559	36	after	no	10
3560	36	after	no	10
3561	36	after	no	10
3562	36	after	no	10
3563	36	after	no	10
3564	36	after	no	10
3565	37	after	no	10
3566	37	after	no	10
3567	37	after	no	10
3568	37	after	no	10
3569	38	after	no	10
3570	38	after	no	10
3571	38	after	no	10
3572	38	after	no	10
3573	38	after	no	10
3574	38	after	no	10
3575	39	after	no	10
3576	39	after	no	10
3577	39	after	no	10
3578	39	after	no	10
3579	40	after	no	10
3580	40	after	no	10
3581	40	after	no	10
3582	40	after	no	10
3583	40	after	no	10
3584	40	after	no	10
3585	41	after	no	10
3586	41	after	no	10
3587	42	after	no	10
3588	42	after	no	10
3589	42	after	no	10
3590	42	after	no	10
3591	42	after	no	10
3592	42	after	no	10
3593	43	after	no	10
3594	43	after	no	10
3595	43	after	no	10
3596	43	after	no	10
3597	44	after	no	10
3598	48	after	no	10
3599	48	after	no	10
3600	50	after	no	10
3601	24	pre	yes	11
3602	26	pre	yes	11
3603	26	pre	yes	11
3604	28	pre	yes	11
3605	28	pre	yes	11
3606	29	pre	yes	11
3607	29	pre	yes	11
3608	29	pre	yes	11
3609	29	pre	yes	11
3610	29	pre	yes	11
3611	29	pre	yes	11
3612	29	pre	yes	11
3613	30	pre	yes	11
3614	30	pre	yes	11
3615	30	pre	yes	11
3616	30	pre	yes	11
3617	30	pre	yes	11
3618	30	pre	yes	11
3619	30	pre	yes	11
3620	30	pre	yes	11
3621	30	pre	yes	11
3622	30	pre	yes	11
3623	30	pre	yes	11
3624	31	pre	yes	11
3625	31	pre	yes	11
3626	31	pre	yes	11
3627	31	pre	yes	11
3628	31	pre	yes	11
3629	31	pre	yes	11
3630	32	pre	yes	11
3631	32	pre	yes	11
3632	32	pre	yes	11
3633	32	pre	yes	11
3634	32	pre	yes	11
3635	32	pre	yes	11
3636	32	pre	yes	11
3637	32	pre	yes	11
3638	32	pre	yes	11
3639	32	pre	yes	11
3640	33	pre	yes	11
3641	33	pre	yes	11
3642	33	pre	yes	11
3643	33	pre	yes	11
3644	33	pre	yes	11
3645	33	pre	yes	11
3646	34	pre	yes	11
3647	34	pre	yes	11
3648	34	pre	yes	11
3649	34	pre	yes	11
3650	34	pre	yes	11
3651	34	pre	yes	11
3652	34	pre	yes	11
3653	34	pre	yes	11
3654	35	pre	yes	11
3655	35	pre	yes	11
3656	35	pre	yes	11
3657	35	pre	yes	11
3658	35	pre	yes	11
3659	35	pre	yes	11
3660	35	pre	yes	11
3661	35	pre	yes	11
3662	35	pre	yes	11
3663	36	pre	yes	11
3664	36	pre	yes	11
3665	36	pre	yes	11
3666	36	pre	yes	11
3667	36	pre	yes	11
3668	37	pre	yes	11
3669	37	pre	yes	11
3670	37	pre	yes	11
3671	37	pre	yes	11
3672	37	pre	yes	11
3673	37	pre	yes	11
3674	38	pre	yes	11
3675	38	pre	yes	11
3676	38	pre	yes	11
3677	38	pre	yes	11
3678	38	pre	yes	11
3679	39	pre	yes	11
3680	39	pre	yes	11
3681	39	pre	yes	11
3682	39	pre	yes	11
3683	39	pre	yes	11
3684	40	pre	yes	11
3685	40	pre	yes	11
3686	40	pre	yes	11
3687	40	pre	yes	11
3688	40	pre	yes	11
3689	40	pre	yes	11
3690	40	pre	yes	11
3691	41	pre	yes	11
3692	41	pre	yes	11
3693	41	pre	yes	11
3694	42	pre	yes	11
3695	43	pre	yes	11
3696	44	pre	yes	11
3697	44	pre	yes	11
3698	45	pre	yes	11
3699	46	pre	yes	11
3700	52	pre	yes	11
3701	25	after	yes	11
3702	25	after	yes	11
3703	26	after	yes	11
3704	27	after	yes	11
3705	28	after	yes	11
3706	28	after	yes	11
3707	29	after	yes	11
3708	29	after	yes	11
3709	30	after	yes	11
3710	30	after	yes	11
3711	30	after	yes	11
3712	30	after	yes	11
3713	30	after	yes	11
3714	30	after	yes	11
3715	30	after	yes	11
3716	30	after	yes	11
3717	30	after	yes	11
3718	30	after	yes	11
3719	30	after	yes	11
3720	30	after	yes	11
3721	30	after	yes	11
3722	30	after	yes	11
3723	30	after	yes	11
3724	30	after	yes	11
3725	30	after	yes	11
3726	30	after	yes	11
3727	30	after	yes	11
3728	30	after	yes	11
3729	30	after	yes	11
3730	31	after	yes	11
3731	31	after	yes	11
3732	31	after	yes	11
3733	31	after	yes	11
3734	31	after	yes	11
3735	32	after	yes	11
3736	32	after	yes	11
3737	32	after	yes	11
3738	32	after	yes	11
3739	32	after	yes	11
3740	32	after	yes	11
3741	33	after	yes	11
3742	33	after	yes	11
3743	33	after	yes	11
3744	33	after	yes	11
3745	33	after	yes	11
3746	33	after	yes	11
3747	33	after	yes	11
3748	33	after	yes	11
3749	34	after	yes	11
3750	34	after	yes	11
3751	34	after	yes	11
3752	34	after	yes	11
3753	34	after	yes	11
3754	34	after	yes	11
3755	34	after	yes	11
3756	35	after	yes	11
3757	35	after	yes	11
3758	35	after	yes	11
3759	35	after	yes	11
3760	35	after	yes	11
3761	35	after	yes	11
3762	35	after	yes	11
3763	35	after	yes	11
3764	35	after	yes	11
3765	35	after	yes	11
3766	35	after	yes	11
3767	35	after	yes	11
3768	35	after	yes	11
3769	35	after	yes	11
3770	35	after	yes	11
3771	35	after	yes	11
3772	35	after	yes	11
3773	36	after	yes	11
3774	36	after	yes	11
3775	36	after	yes	11
3776	36	after	yes	11
3777	36	after	yes	11
3778	36	after	yes	11
3779	36	after	yes	11
3780	36	after	yes	11
3781	37	after	yes	11
3782	37	after	yes	11
3783	37	after	yes	11
3784	37	after	yes	11
3785	37	after	yes	11
3786	37	after	yes	11
3787	38	after	yes	11
3788	38	after	yes	11
3789	38	after	yes	11
3790	39	after	yes	11
3791	40	after	yes	11
3792	40	after	yes	11
3793	40	after	yes	11
3794	40	after	yes	11
3795	40	after	yes	11
3796	40	after	yes	11
3797	40	after	yes	11
3798	41	after	yes	11
3799	43	after	yes	11
3800	45	after	yes	11
3801	22	pre	no	11
3802	23	pre	no	11
3803	26	pre	no	11
3804	26	pre	no	11
3805	26	pre	no	11
3806	27	pre	no	11
3807	27	pre	no	11
3808	27	pre	no	11
3809	28	pre	no	11
3810	28	pre	no	11
3811	28	pre	no	11
3812	28	pre	no	11
3813	28	pre	no	11
3814	28	pre	no	11
3815	29	pre	no	11
3816	29	pre	no	11
3817	29	pre	no	11
3818	29	pre	no	11
3819	29	pre	no	11
3820	29	pre	no	11
3821	29	pre	no	11
3822	29	pre	no	11
3823	29	pre	no	11
3824	29	pre	no	11
3825	29	pre	no	11
3826	29	pre	no	11
3827	30	pre	no	11
3828	30	pre	no	11
3829	30	pre	no	11
3830	30	pre	no	11
3831	30	pre	no	11
3832	30	pre	no	11
3833	30	pre	no	11
3834	30	pre	no	11
3835	30	pre	no	11
3836	30	pre	no	11
3837	30	pre	no	11
3838	30	pre	no	11
3839	31	pre	no	11
3840	31	pre	no	11
3841	31	pre	no	11
3842	31	pre	no	11
3843	31	pre	no	11
3844	31	pre	no	11
3845	31	pre	no	11
3846	31	pre	no	11
3847	31	pre	no	11
3848	31	pre	no	11
3849	32	pre	no	11
3850	32	pre	no	11
3851	32	pre	no	11
3852	32	pre	no	11
3853	32	pre	no	11
3854	32	pre	no	11
3855	32	pre	no	11
3856	32	pre	no	11
3857	32	pre	no	11
3858	32	pre	no	11
3859	32	pre	no	11
3860	33	pre	no	11
3861	33	pre	no	11
3862	33	pre	no	11
3863	33	pre	no	11
3864	33	pre	no	11
3865	33	pre	no	11
3866	34	pre	no	11
3867	34	pre	no	11
3868	34	pre	no	11
3869	34	pre	no	11
3870	34	pre	no	11
3871	34	pre	no	11
3872	35	pre	no	11
3873	35	pre	no	11
3874	35	pre	no	11
3875	35	pre	no	11
3876	36	pre	no	11
3877	36	pre	no	11
3878	36	pre	no	11
3879	36	pre	no	11
3880	36	pre	no	11
3881	36	pre	no	11
3882	36	pre	no	11
3883	36	pre	no	11
3884	37	pre	no	11
3885	37	pre	no	11
3886	37	pre	no	11
3887	37	pre	no	11
3888	37	pre	no	11
3889	37	pre	no	11
3890	38	pre	no	11
3891	38	pre	no	11
3892	38	pre	no	11
3893	38	pre	no	11
3894	38	pre	no	11
3895	38	pre	no	11
3896	39	pre	no	11
3897	39	pre	no	11
3898	39	pre	no	11
3899	40	pre	no	11
3900	40	pre	no	11
3901	25	after	no	11
3902	26	after	no	11
3903	27	after	no	11
3904	28	after	no	11
3905	28	after	no	11
3906	29	after	no	11
3907	29	after	no	11
3908	30	after	no	11
3909	30	after	no	11
3910	30	after	no	11
3911	30	after	no	11
3912	30	after	no	11
3913	30	after	no	11
3914	30	after	no	11
3915	30	after	no	11
3916	31	after	no	11
3917	31	after	no	11
3918	31	after	no	11
3919	31	after	no	11
3920	31	after	no	11
3921	31	after	no	11
3922	32	after	no	11
3923	32	after	no	11
3924	32	after	no	11
3925	32	after	no	11
3926	32	after	no	11
3927	32	after	no	11
3928	32	after	no	11
3929	32	after	no	11
3930	32	after	no	11
3931	32	after	no	11
3932	32	after	no	11
3933	33	after	no	11
3934	33	after	no	11
3935	33	after	no	11
3936	33	after	no	11
3937	33	after	no	11
3938	33	after	no	11
3939	33	after	no	11
3940	33	after	no	11
3941	33	after	no	11
3942	34	after	no	11
3943	34	after	no	11
3944	34	after	no	11
3945	34	after	no	11
3946	34	after	no	11
3947	35	after	no	11
3948	35	after	no	11
3949	35	after	no	11
3950	35	after	no	11
3951	36	after	no	11
3952	36	after	no	11
3953	36	after	no	11
3954	36	after	no	11
3955	36	after	no	11
3956	36	after	no	11
3957	36	after	no	11
3958	36	after	no	11
3959	36	after	no	11
3960	37	after	no	11
3961	37	after	no	11
3962	37	after	no	11
3963	37	after	no	11
3964	37	after	no	11
3965	37	after	no	11
3966	37	after	no	11
3967	37	after	no	11
3968	37	after	no	11
3969	38	after	no	11
3970	38	after	no	11
3971	38	after	no	11
3972	38	after	no	11
3973	38	after	no	11
3974	38	after	no	11
3975	38	after	no	11
3976	39	after	no	11
3977	39	after	no	11
3978	39	after	no	11
3979	39	after	no	11
3980	39	after	no	11
3981	39	after	no	11
3982	39	after	no	11
3983	39	after	no	11
3984	39	after	no	11
3985	40	after	no	11
3986	40	after	no	11
3987	40	after	no	11
3988	40	after	no	11
3989	40	after	no	11
3990	40	after	no	11
3991	40	after	no	11
3992	40	after	no	11
3993	40	after	no	11
3994	41	after	no	11
3995	41	after	no	11
3996	42	after	no	11
3997	42	after	no	11
3998	43	after	no	11
3999	43	after	no	11
4000	49	after	no	11
4001	25	pre	yes	12
4002	26	pre	yes	12
4003	27	pre	yes	12
4004	27	pre	yes	12
4005	27	pre	yes	12
4006	29	pre	yes	12
4007	30	pre	yes	12
4008	30	pre	yes	12
4009	30	pre	yes	12
4010	31	pre	yes	12
4011	31	pre	yes	12
4012	31	pre	yes	12
4013	32	pre	yes	12
4014	32	pre	yes	12
4015	32	pre	yes	12
4016	32	pre	yes	12
4017	33	pre	yes	12
4018	33	pre	yes	12
4019	33	pre	yes	12
4020	33	pre	yes	12
4021	33	pre	yes	12
4022	34	pre	yes	12
4023	34	pre	yes	12
4024	34	pre	yes	12
4025	34	pre	yes	12
4026	34	pre	yes	12
4027	34	pre	yes	12
4028	35	pre	yes	12
4029	35	pre	yes	12
4030	35	pre	yes	12
4031	35	pre	yes	12
4032	35	pre	yes	12
4033	35	pre	yes	12
4034	35	pre	yes	12
4035	35	pre	yes	12
4036	35	pre	yes	12
4037	35	pre	yes	12
4038	35	pre	yes	12
4039	35	pre	yes	12
4040	36	pre	yes	12
4041	36	pre	yes	12
4042	37	pre	yes	12
4043	37	pre	yes	12
4044	38	pre	yes	12
4045	38	pre	yes	12
4046	38	pre	yes	12
4047	38	pre	yes	12
4048	38	pre	yes	12
4049	38	pre	yes	12
4050	38	pre	yes	12
4051	38	pre	yes	12
4052	38	pre	yes	12
4053	38	pre	yes	12
4054	38	pre	yes	12
4055	39	pre	yes	12
4056	39	pre	yes	12
4057	39	pre	yes	12
4058	39	pre	yes	12
4059	40	pre	yes	12
4060	40	pre	yes	12
4061	40	pre	yes	12
4062	40	pre	yes	12
4063	40	pre	yes	12
4064	40	pre	yes	12
4065	40	pre	yes	12
4066	41	pre	yes	12
4067	41	pre	yes	12
4068	41	pre	yes	12
4069	41	pre	yes	12
4070	41	pre	yes	12
4071	41	pre	yes	12
4072	42	pre	yes	12
4073	42	pre	yes	12
4074	42	pre	yes	12
4075	42	pre	yes	12
4076	43	pre	yes	12
4077	43	pre	yes	12
4078	43	pre	yes	12
4079	43	pre	yes	12
4080	44	pre	yes	12
4081	44	pre	yes	12
4082	44	pre	yes	12
4083	45	pre	yes	12
4084	45	pre	yes	12
4085	45	pre	yes	12
4086	45	pre	yes	12
4087	45	pre	yes	12
4088	46	pre	yes	12
4089	47	pre	yes	12
4090	47	pre	yes	12
4091	48	pre	yes	12
4092	48	pre	yes	12
4093	48	pre	yes	12
4094	49	pre	yes	12
4095	49	pre	yes	12
4096	50	pre	yes	12
4097	52	pre	yes	12
4098	55	pre	yes	12
4099	56	pre	yes	12
4100	58	pre	yes	12
4101	25	after	yes	12
4102	27	after	yes	12
4103	27	after	yes	12
4104	28	after	yes	12
4105	29	after	yes	12
4106	29	after	yes	12
4107	29	after	yes	12
4108	29	after	yes	12
4109	29	after	yes	12
4110	29	after	yes	12
4111	29	after	yes	12
4112	29	after	yes	12
4113	29	after	yes	12
4114	29	after	yes	12
4115	30	after	yes	12
4116	30	after	yes	12
4117	30	after	yes	12
4118	30	after	yes	12
4119	30	after	yes	12
4120	30	after	yes	12
4121	30	after	yes	12
4122	30	after	yes	12
4123	30	after	yes	12
4124	31	after	yes	12
4125	31	after	yes	12
4126	31	after	yes	12
4127	31	after	yes	12
4128	31	after	yes	12
4129	31	after	yes	12
4130	31	after	yes	12
4131	32	after	yes	12
4132	32	after	yes	12
4133	32	after	yes	12
4134	32	after	yes	12
4135	32	after	yes	12
4136	33	after	yes	12
4137	33	after	yes	12
4138	33	after	yes	12
4139	33	after	yes	12
4140	33	after	yes	12
4141	33	after	yes	12
4142	33	after	yes	12
4143	34	after	yes	12
4144	34	after	yes	12
4145	34	after	yes	12
4146	34	after	yes	12
4147	34	after	yes	12
4148	35	after	yes	12
4149	35	after	yes	12
4150	35	after	yes	12
4151	35	after	yes	12
4152	35	after	yes	12
4153	35	after	yes	12
4154	36	after	yes	12
4155	36	after	yes	12
4156	36	after	yes	12
4157	36	after	yes	12
4158	36	after	yes	12
4159	36	after	yes	12
4160	36	after	yes	12
4161	37	after	yes	12
4162	37	after	yes	12
4163	37	after	yes	12
4164	37	after	yes	12
4165	37	after	yes	12
4166	38	after	yes	12
4167	38	after	yes	12
4168	38	after	yes	12
4169	38	after	yes	12
4170	38	after	yes	12
4171	38	after	yes	12
4172	38	after	yes	12
4173	38	after	yes	12
4174	38	after	yes	12
4175	39	after	yes	12
4176	39	after	yes	12
4177	39	after	yes	12
4178	40	after	yes	12
4179	40	after	yes	12
4180	40	after	yes	12
4181	40	after	yes	12
4182	40	after	yes	12
4183	40	after	yes	12
4184	41	after	yes	12
4185	41	after	yes	12
4186	41	after	yes	12
4187	41	after	yes	12
4188	41	after	yes	12
4189	42	after	yes	12
4190	42	after	yes	12
4191	42	after	yes	12
4192	42	after	yes	12
4193	42	after	yes	12
4194	42	after	yes	12
4195	43	after	yes	12
4196	44	after	yes	12
4197	45	after	yes	12
4198	47	after	yes	12
4199	47	after	yes	12
4200	56	after	yes	12
4201	30	pre	no	12
4202	30	pre	no	12
4203	31	pre	no	12
4204	32	pre	no	12
4205	33	pre	no	12
4206	34	pre	no	12
4207	34	pre	no	12
4208	34	pre	no	12
4209	34	pre	no	12
4210	35	pre	no	12
4211	35	pre	no	12
4212	35	pre	no	12
4213	35	pre	no	12
4214	35	pre	no	12
4215	35	pre	no	12
4216	35	pre	no	12
4217	36	pre	no	12
4218	36	pre	no	12
4219	36	pre	no	12
4220	36	pre	no	12
4221	36	pre	no	12
4222	36	pre	no	12
4223	36	pre	no	12
4224	37	pre	no	12
4225	37	pre	no	12
4226	37	pre	no	12
4227	37	pre	no	12
4228	38	pre	no	12
4229	38	pre	no	12
4230	38	pre	no	12
4231	38	pre	no	12
4232	38	pre	no	12
4233	39	pre	no	12
4234	39	pre	no	12
4235	39	pre	no	12
4236	39	pre	no	12
4237	39	pre	no	12
4238	39	pre	no	12
4239	39	pre	no	12
4240	39	pre	no	12
4241	39	pre	no	12
4242	39	pre	no	12
4243	39	pre	no	12
4244	39	pre	no	12
4245	39	pre	no	12
4246	39	pre	no	12
4247	40	pre	no	12
4248	40	pre	no	12
4249	40	pre	no	12
4250	40	pre	no	12
4251	40	pre	no	12
4252	40	pre	no	12
4253	40	pre	no	12
4254	41	pre	no	12
4255	41	pre	no	12
4256	41	pre	no	12
4257	41	pre	no	12
4258	41	pre	no	12
4259	41	pre	no	12
4260	41	pre	no	12
4261	41	pre	no	12
4262	41	pre	no	12
4263	42	pre	no	12
4264	42	pre	no	12
4265	43	pre	no	12
4266	43	pre	no	12
4267	43	pre	no	12
4268	43	pre	no	12
4269	43	pre	no	12
4270	44	pre	no	12
4271	44	pre	no	12
4272	44	pre	no	12
4273	44	pre	no	12
4274	44	pre	no	12
4275	44	pre	no	12
4276	44	pre	no	12
4277	45	pre	no	12
4278	45	pre	no	12
4279	45	pre	no	12
4280	45	pre	no	12
4281	45	pre	no	12
4282	46	pre	no	12
4283	46	pre	no	12
4284	46	pre	no	12
4285	47	pre	no	12
4286	47	pre	no	12
4287	47	pre	no	12
4288	47	pre	no	12
4289	47	pre	no	12
4290	48	pre	no	12
4291	49	pre	no	12
4292	49	pre	no	12
4293	50	pre	no	12
4294	50	pre	no	12
4295	50	pre	no	12
4296	51	pre	no	12
4297	52	pre	no	12
4298	53	pre	no	12
4299	53	pre	no	12
4300	54	pre	no	12
4301	32	after	no	12
4302	33	after	no	12
4303	35	after	no	12
4304	36	after	no	12
4305	36	after	no	12
4306	36	after	no	12
4307	36	after	no	12
4308	36	after	no	12
4309	37	after	no	12
4310	37	after	no	12
4311	37	after	no	12
4312	37	after	no	12
4313	38	after	no	12
4314	38	after	no	12
4315	38	after	no	12
4316	38	after	no	12
4317	38	after	no	12
4318	38	after	no	12
4319	38	after	no	12
4320	38	after	no	12
4321	38	after	no	12
4322	39	after	no	12
4323	39	after	no	12
4324	39	after	no	12
4325	39	after	no	12
4326	39	after	no	12
4327	39	after	no	12
4328	40	after	no	12
4329	40	after	no	12
4330	40	after	no	12
4331	41	after	no	12
4332	41	after	no	12
4333	41	after	no	12
4334	41	after	no	12
4335	41	after	no	12
4336	41	after	no	12
4337	42	after	no	12
4338	42	after	no	12
4339	42	after	no	12
4340	42	after	no	12
4341	42	after	no	12
4342	42	after	no	12
4343	42	after	no	12
4344	42	after	no	12
4345	42	after	no	12
4346	42	after	no	12
4347	43	after	no	12
4348	43	after	no	12
4349	43	after	no	12
4350	43	after	no	12
4351	43	after	no	12
4352	44	after	no	12
4353	44	after	no	12
4354	44	after	no	12
4355	44	after	no	12
4356	45	after	no	12
4357	45	after	no	12
4358	45	after	no	12
4359	45	after	no	12
4360	45	after	no	12
4361	46	after	no	12
4362	46	after	no	12
4363	46	after	no	12
4364	46	after	no	12
4365	46	after	no	12
4366	46	after	no	12
4367	46	after	no	12
4368	46	after	no	12
4369	46	after	no	12
4370	46	after	no	12
4371	46	after	no	12
4372	46	after	no	12
4373	47	after	no	12
4374	47	after	no	12
4375	47	after	no	12
4376	47	after	no	12
4377	47	after	no	12
4378	47	after	no	12
4379	48	after	no	12
4380	48	after	no	12
4381	48	after	no	12
4382	48	after	no	12
4383	48	after	no	12
4384	48	after	no	12
4385	48	after	no	12
4386	49	after	no	12
4387	49	after	no	12
4388	49	after	no	12
4389	50	after	no	12
4390	50	after	no	12
4391	50	after	no	12
4392	50	after	no	12
4393	51	after	no	12
4394	51	after	no	12
4395	52	after	no	12
4396	53	after	no	12
4397	54	after	no	12
4398	55	after	no	12
4399	56	after	no	12
4400	57	after	no	12
4401	30	pre	yes	14
4402	30	pre	yes	14
4403	31	pre	yes	14
4404	31	pre	yes	14
4405	31	pre	yes	14
4406	32	pre	yes	14
4407	32	pre	yes	14
4408	32	pre	yes	14
4409	32	pre	yes	14
4410	33	pre	yes	14
4411	33	pre	yes	14
4412	33	pre	yes	14
4413	34	pre	yes	14
4414	34	pre	yes	14
4415	34	pre	yes	14
4416	35	pre	yes	14
4417	35	pre	yes	14
4418	35	pre	yes	14
4419	35	pre	yes	14
4420	35	pre	yes	14
4421	35	pre	yes	14
4422	35	pre	yes	14
4423	35	pre	yes	14
4424	35	pre	yes	14
4425	35	pre	yes	14
4426	35	pre	yes	14
4427	36	pre	yes	14
4428	36	pre	yes	14
4429	36	pre	yes	14
4430	36	pre	yes	14
4431	36	pre	yes	14
4432	36	pre	yes	14
4433	36	pre	yes	14
4434	37	pre	yes	14
4435	37	pre	yes	14
4436	37	pre	yes	14
4437	37	pre	yes	14
4438	37	pre	yes	14
4439	37	pre	yes	14
4440	37	pre	yes	14
4441	38	pre	yes	14
4442	38	pre	yes	14
4443	38	pre	yes	14
4444	38	pre	yes	14
4445	38	pre	yes	14
4446	38	pre	yes	14
4447	38	pre	yes	14
4448	39	pre	yes	14
4449	39	pre	yes	14
4450	39	pre	yes	14
4451	39	pre	yes	14
4452	39	pre	yes	14
4453	39	pre	yes	14
4454	39	pre	yes	14
4455	39	pre	yes	14
4456	39	pre	yes	14
4457	39	pre	yes	14
4458	39	pre	yes	14
4459	40	pre	yes	14
4460	40	pre	yes	14
4461	40	pre	yes	14
4462	40	pre	yes	14
4463	40	pre	yes	14
4464	40	pre	yes	14
4465	40	pre	yes	14
4466	40	pre	yes	14
4467	40	pre	yes	14
4468	41	pre	yes	14
4469	41	pre	yes	14
4470	41	pre	yes	14
4471	41	pre	yes	14
4472	42	pre	yes	14
4473	42	pre	yes	14
4474	42	pre	yes	14
4475	42	pre	yes	14
4476	43	pre	yes	14
4477	43	pre	yes	14
4478	43	pre	yes	14
4479	43	pre	yes	14
4480	43	pre	yes	14
4481	43	pre	yes	14
4482	44	pre	yes	14
4483	44	pre	yes	14
4484	44	pre	yes	14
4485	45	pre	yes	14
4486	45	pre	yes	14
4487	45	pre	yes	14
4488	46	pre	yes	14
4489	46	pre	yes	14
4490	47	pre	yes	14
4491	47	pre	yes	14
4492	48	pre	yes	14
4493	48	pre	yes	14
4494	49	pre	yes	14
4495	49	pre	yes	14
4496	51	pre	yes	14
4497	51	pre	yes	14
4498	52	pre	yes	14
4499	53	pre	yes	14
4500	53	pre	yes	14
4501	27	pre	yes	13
4502	30	pre	yes	13
4503	30	pre	yes	13
4504	30	pre	yes	13
4505	31	pre	yes	13
4506	31	pre	yes	13
4507	31	pre	yes	13
4508	31	pre	yes	13
4509	31	pre	yes	13
4510	32	pre	yes	13
4511	32	pre	yes	13
4512	32	pre	yes	13
4513	33	pre	yes	13
4514	33	pre	yes	13
4515	33	pre	yes	13
4516	33	pre	yes	13
4517	34	pre	yes	13
4518	34	pre	yes	13
4519	35	pre	yes	13
4520	35	pre	yes	13
4521	35	pre	yes	13
4522	35	pre	yes	13
4523	36	pre	yes	13
4524	36	pre	yes	13
4525	36	pre	yes	13
4526	36	pre	yes	13
4527	36	pre	yes	13
4528	37	pre	yes	13
4529	37	pre	yes	13
4530	37	pre	yes	13
4531	37	pre	yes	13
4532	37	pre	yes	13
4533	37	pre	yes	13
4534	37	pre	yes	13
4535	37	pre	yes	13
4536	37	pre	yes	13
4537	37	pre	yes	13
4538	37	pre	yes	13
4539	37	pre	yes	13
4540	37	pre	yes	13
4541	38	pre	yes	13
4542	38	pre	yes	13
4543	38	pre	yes	13
4544	38	pre	yes	13
4545	38	pre	yes	13
4546	38	pre	yes	13
4547	38	pre	yes	13
4548	38	pre	yes	13
4549	39	pre	yes	13
4550	39	pre	yes	13
4551	39	pre	yes	13
4552	39	pre	yes	13
4553	39	pre	yes	13
4554	39	pre	yes	13
4555	39	pre	yes	13
4556	39	pre	yes	13
4557	40	pre	yes	13
4558	40	pre	yes	13
4559	40	pre	yes	13
4560	40	pre	yes	13
4561	40	pre	yes	13
4562	40	pre	yes	13
4563	40	pre	yes	13
4564	41	pre	yes	13
4565	41	pre	yes	13
4566	41	pre	yes	13
4567	41	pre	yes	13
4568	42	pre	yes	13
4569	42	pre	yes	13
4570	42	pre	yes	13
4571	42	pre	yes	13
4572	43	pre	yes	13
4573	43	pre	yes	13
4574	43	pre	yes	13
4575	43	pre	yes	13
4576	43	pre	yes	13
4577	43	pre	yes	13
4578	43	pre	yes	13
4579	44	pre	yes	13
4580	44	pre	yes	13
4581	44	pre	yes	13
4582	45	pre	yes	13
4583	45	pre	yes	13
4584	45	pre	yes	13
4585	45	pre	yes	13
4586	46	pre	yes	13
4587	46	pre	yes	13
4588	46	pre	yes	13
4589	46	pre	yes	13
4590	47	pre	yes	13
4591	48	pre	yes	13
4592	49	pre	yes	13
4593	50	pre	yes	13
4594	50	pre	yes	13
4595	52	pre	yes	13
4596	52	pre	yes	13
4597	53	pre	yes	13
4598	54	pre	yes	13
4599	55	pre	yes	13
4600	58	pre	yes	13
4601	31	after	yes	13
4602	32	after	yes	13
4603	34	after	yes	13
4604	34	after	yes	13
4605	34	after	yes	13
4606	34	after	yes	13
4607	36	after	yes	13
4608	36	after	yes	13
4609	37	after	yes	13
4610	37	after	yes	13
4611	37	after	yes	13
4612	38	after	yes	13
4613	38	after	yes	13
4614	38	after	yes	13
4615	38	after	yes	13
4616	38	after	yes	13
4617	38	after	yes	13
4618	38	after	yes	13
4619	38	after	yes	13
4620	38	after	yes	13
4621	38	after	yes	13
4622	39	after	yes	13
4623	39	after	yes	13
4624	39	after	yes	13
4625	39	after	yes	13
4626	39	after	yes	13
4627	39	after	yes	13
4628	39	after	yes	13
4629	39	after	yes	13
4630	39	after	yes	13
4631	40	after	yes	13
4632	40	after	yes	13
4633	40	after	yes	13
4634	40	after	yes	13
4635	40	after	yes	13
4636	40	after	yes	13
4637	40	after	yes	13
4638	40	after	yes	13
4639	40	after	yes	13
4640	40	after	yes	13
4641	41	after	yes	13
4642	41	after	yes	13
4643	41	after	yes	13
4644	42	after	yes	13
4645	42	after	yes	13
4646	42	after	yes	13
4647	42	after	yes	13
4648	42	after	yes	13
4649	42	after	yes	13
4650	42	after	yes	13
4651	42	after	yes	13
4652	42	after	yes	13
4653	42	after	yes	13
4654	43	after	yes	13
4655	43	after	yes	13
4656	43	after	yes	13
4657	43	after	yes	13
4658	43	after	yes	13
4659	43	after	yes	13
4660	43	after	yes	13
4661	43	after	yes	13
4662	44	after	yes	13
4663	44	after	yes	13
4664	44	after	yes	13
4665	44	after	yes	13
4666	44	after	yes	13
4667	44	after	yes	13
4668	44	after	yes	13
4669	45	after	yes	13
4670	45	after	yes	13
4671	45	after	yes	13
4672	45	after	yes	13
4673	45	after	yes	13
4674	45	after	yes	13
4675	46	after	yes	13
4676	46	after	yes	13
4677	46	after	yes	13
4678	46	after	yes	13
4679	46	after	yes	13
4680	47	after	yes	13
4681	47	after	yes	13
4682	47	after	yes	13
4683	47	after	yes	13
4684	47	after	yes	13
4685	48	after	yes	13
4686	48	after	yes	13
4687	48	after	yes	13
4688	49	after	yes	13
4689	50	after	yes	13
4690	50	after	yes	13
4691	50	after	yes	13
4692	50	after	yes	13
4693	51	after	yes	13
4694	51	after	yes	13
4695	51	after	yes	13
4696	52	after	yes	13
4697	54	after	yes	13
4698	55	after	yes	13
4699	55	after	yes	13
4700	56	after	yes	13
4701	33	after	yes	14
4702	33	after	yes	14
4703	34	after	yes	14
4704	34	after	yes	14
4705	36	after	yes	14
4706	36	after	yes	14
4707	37	after	yes	14
4708	37	after	yes	14
4709	37	after	yes	14
